,Unnamed: 0,smiles,molwt,ccount,fcount,clcount,brcount
189,189,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,801.3198091240001,7,0,0,9
190,190,CCCCCCCCCCCCC(F)(F)C(F)(F)F,288.1876419,14,5,0,0
191,191,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,526.040086468,13,19,0,0
192,192,ClC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,479.62623216,5,0,12,0
193,193,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,297.96163888,9,0,5,0
194,194,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,440.062123652,12,15,0,0
195,195,CCCCCCCCCCCCCC(F)(F)F,252.206485524,14,3,0,0
196,196,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1112.9618573960001,7,0,0,13
197,197,CCCCCCCCCCCCC(Br)(Br)Br,417.9506371,13,0,0,3
198,198,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,597.681160192,11,0,13,0
199,199,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,623.5562652960001,8,0,15,0
200,200,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1820.3398543239994,13,0,0,21
201,201,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,612.018049284,14,23,0,0
202,202,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,897.4006815040004,13,0,21,0
203,203,CCCC(Br)(Br)Br,291.809786524,4,0,0,3
204,204,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,332.118654524,12,9,0,0
205,205,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,869.3693813760004,11,0,21,0
206,206,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1650.5031801239995,12,0,0,19
207,207,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1452.6352057959998,9,0,0,17
208,208,CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,296.137498148,12,7,0,0
209,209,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,673.5300851160001,9,0,0,7
210,210,CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,475.852699664,12,0,9,0
211,211,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1856.2034161999995,10,0,0,22
212,212,CCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,529.7591048959999,11,0,11,0
213,213,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,407.930644368,12,0,7,0
214,214,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1962.1452283959993,12,0,0,23
215,215,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1352.8767819159998,13,0,0,15
216,216,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,282.121848084,11,7,0,0
217,217,CCCCC(F)(F)C(F)(F)C(F)(F)F,226.059247828,7,7,0,0
218,218,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2195.876764599999,12,0,0,26
219,219,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,337.852394048,7,0,7,0
220,220,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,476.043280028,12,17,0,0
221,221,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1183.040107716,12,0,0,13
222,222,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,419.790099408,8,0,9,0
223,223,CCCCCCCCCCC(Br)(Br)C(Br)(Br)Br,559.7560111720001,12,0,0,5
224,224,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,412.030823524,10,15,0,0
225,225,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1516.5300677999999,8,0,0,18
226,226,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,489.868349728,13,0,9,0
227,227,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,583.986749156,12,23,0,0
228,228,ClC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1135.1278750400008,13,0,28,0
229,229,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2145.997552659999,14,0,0,25
230,230,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,625.71246032,13,0,13,0
231,231,CCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,447.821399536,10,0,9,0
232,232,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,707.6501656800001,14,0,15,0
233,233,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,248.02475414,6,9,0,0
234,234,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2026.0400903999994,11,0,0,24
235,235,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1197.05575778,13,0,0,13
236,236,CCCCC(Cl)(Cl)C(Cl)(Cl)Cl,255.91468868799998,6,0,5,0
237,237,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,687.5457351800001,10,0,0,7
238,238,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1792.3085541959995,11,0,0,21
239,239,CCCCCC,86.109550448,6,0,0,0
240,240,CCCCC,72.093900384,5,0,0,0
241,241,CCC(F)(F)C(F)(F)C(F)(F)F,198.0279477,5,7,0,0
242,242,CCCCCCCCCCCCC,184.219100896,13,0,0,0
243,243,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,637.5719153600002,9,0,15,0
244,244,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,571.8060550879999,14,0,11,0
245,245,CCCCCCCC,114.14085057599999,8,0,0,0
246,246,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1636.4875300599995,11,0,0,19
247,247,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,843.4942762720003,14,0,19,0
248,248,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,761.5565709120002,13,0,17,0
249,249,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,284.00591051600003,6,11,0,0
250,250,CCCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,743.6083354360001,14,0,0,7
251,251,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,747.5409208480003,12,0,17,0
252,252,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,733.5252707840002,11,0,17,0
253,253,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1027.2190835800002,12,0,0,11
254,254,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,334.00271695600003,7,13,0,0
255,255,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1494.6821559879997,12,0,0,17
256,256,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,318.10300446,11,9,0,0
257,257,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,354.084160836,11,11,0,0
258,258,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,829.4786262080004,13,0,19,0
259,259,CCCCCCC(F)(F)C(F)(F)F,204.093741516,8,5,0,0
260,260,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,237.9840322,4,10,0,0
261,261,CCCC(F)(F)C(F)(F)F,162.046791324,5,5,0,0
262,262,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1007.0200452000003,5,0,0,12
263,263,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,504.074580156,14,17,0,0
264,264,CCCC,58.078250319999995,4,0,0,0
265,265,CCCCCCCCCC(Br)(Br)C(Br)(Br)Br,545.740361108,11,0,0,5
266,266,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1346.6933936,7,0,0,16
267,267,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,405.774449344,7,0,9,0
268,268,CCCCC(F)(F)C(F)(F)F,176.062441388,6,5,0,0
269,269,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1282.798531596,8,0,0,15
270,270,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,490.058930092,13,17,0,0
271,271,CCCCCCCCCCCCC(Br)(Br)C(Br)(Br)Br,587.7873113,14,0,0,5
272,272,CCCCCCCCCC,142.172150704,10,0,0,0
273,273,CCCCCCCCCCCC(F)(F)C(F)(F)F,274.171991836,13,5,0,0
274,274,CCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,729.5926853720001,13,0,0,7
275,275,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,737.9520966,14,30,0,0
276,276,CCCCCC(F)(F)C(F)(F)F,190.078091452,7,5,0,0
277,277,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,487.9680644,9,20,0,0
278,278,CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,701.5613852440001,11,0,0,7
279,279,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1508.6978060519998,13,0,0,17
280,280,CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1041.2347336440002,13,0,0,11
281,281,CCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,693.6345156160002,13,0,15,0
282,282,CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,311.977288944,10,0,5,0
283,283,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,569.649860064,9,0,13,0
284,284,CCCCC(Br)(Br)C(Br)(Br)Br,475.66211078800006,6,0,0,5
285,285,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1480.6665059239997,11,0,0,17
286,286,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,351.868044112,8,0,7,0
287,287,CCCCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,368.0398892,14,0,5,0
288,288,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,287.98083864,5,12,0,0
289,289,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,815.4629761440003,12,0,19,0
290,290,CCCCC(Br)(Br)Br,305.825436588,5,0,0,3
291,291,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1115.1824974560009,14,0,27,0
292,292,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,883.3850314400005,12,0,21,0
293,293,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1169.0244576520001,11,0,0,13
294,294,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,377.743149216,5,0,9,0
295,295,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,362.034017084,9,13,0,0
296,296,CCCCCCCCC,128.15650064,9,0,0,0
297,297,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,705.4939706560002,9,0,17,0
298,298,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,617.4674848600001,5,0,0,7
299,299,BrC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2535.550112999999,14,0,0,30
300,300,CCC(Br)(Br)C(Br)(Br)Br,447.63081066000007,4,0,0,5
301,301,CCCCCCCCCCCC(Br)(Br)C(Br)(Br)Br,573.771661236,13,0,0,5
302,302,CC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,603.4518347960001,4,0,0,7
303,303,CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,393.914994304,11,0,7,0
304,304,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,537.96487084,10,22,0,0
305,305,CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1211.071407844,14,0,0,13
306,306,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,965.3227368000006,13,0,23,0
307,307,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,787.4316760160003,10,0,19,0
308,308,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,794.4827963440001,11,0,0,8
309,309,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,372.80867066400003,6,0,8,0
310,310,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)(F)F,359.05433792800005,9,12,0,0
311,311,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)(F)F,481.01345712000006,10,18,0,0
312,312,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,484.98838524399997,9,19,0,0
313,313,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,780.4671462800001,10,0,0,8
314,314,NCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,626.707709288,12,0,13,0
315,315,NCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,972.1517322920002,7,0,0,11
316,316,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,235.004353044,4,9,0,0
317,317,NCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,490.86359869599994,12,0,9,0
318,318,NCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,319.09825342799996,10,9,0,0
319,319,NCCCCCCC(F)(F)F,169.107834108,7,3,0,0
320,320,CCCC(N)(Cl)Cl,141.011204648,4,0,2,0
321,321,NCCCC(Cl)(Cl)C(Cl)(Cl)Cl,256.909937656,5,0,5,0
322,322,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,936.2881704160002,10,0,0,10
323,323,CCCCCCCCCC(Br)(Br)C(N)(Br)Br,482.8407480720001,11,0,0,4
324,324,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)(F)F,415.11693818400005,13,12,0,0
325,325,CCCC(N)(Br)Br,228.910173488,4,0,0,2
326,326,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,878.4505528880004,13,0,20,0
327,327,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,810.5284975920002,13,0,18,0
328,328,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,388.98051575200003,12,0,6,0
329,329,NCCCCCCCCCC(F)(F)C(F)(F)F,261.15159074,11,5,0,0
330,330,NCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,652.5828143920002,9,0,15,0
331,331,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,442.886920984,11,0,8,0
332,332,NCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,688.5409841480002,9,0,0,7
333,333,NCC(F)(F)C(F)(F)C(F)(F)F,199.023196668,4,7,0,0
334,334,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,908.2568702880002,8,0,0,10
335,335,NCCC(Cl)(Cl)Cl,160.956582232,3,0,3,0
336,336,NCCCCCC(Br)(Br)Br,334.851985684,6,0,0,3
337,337,CC(Cl)(Cl)C(N)(Cl)Cl,194.91760988,3,0,4,0
338,338,CCCCCCCCCCC(Cl)(Cl)C(N)(Cl)Cl,321.05846045600003,12,0,4,0
339,339,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,714.5751421680002,11,0,16,0
340,340,NCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,646.4940339560001,6,0,0,7
341,341,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,386.82432072800003,7,0,8,0
342,342,NC(F)(F)C(F)(F)C(F)(F)F,185.007546604,3,7,0,0
343,343,NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,563.016491812,12,21,0,0
344,344,CCCCCC(Br)(Br)C(N)(Br)Br,426.778147816,7,0,0,4
345,345,CCCCCCCCCCCC(Cl)(Cl)C(N)(Cl)Cl,335.07411052000003,13,0,4,0
346,346,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,1389.7355927599997,9,0,0,16
347,347,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,1092.1091945520002,10,0,0,12
348,348,CCCCCCCCCCCC(N)(F)F,221.19550624,12,2,0,0
349,349,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,796.5128475280003,12,0,18,0
350,350,NCCCCCCCCCC(F)(F)F,211.1547843,10,3,0,0
351,351,CCCCCCCCC(Br)(Br)C(N)(Br)Br,468.8250980080001,10,0,0,4
352,352,NCCCCCCCCC(F)(F)C(F)(F)F,247.135940676,10,5,0,0
353,353,NCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1170.01970662,10,0,0,13
354,354,NCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,305.08260336399997,9,9,0,0
355,355,NCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,660.5096840200001,7,0,0,7
356,356,NCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,383.11070993199996,12,11,0,0
357,357,NCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,572.8013040559999,13,0,11,0
358,358,NC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1034.2400410640007,12,0,25,0
359,359,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(N)(Cl)Cl,618.621786744,9,0,14,0
360,360,NCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,448.816648504,9,0,9,0
361,361,NCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,347.12955355599996,12,9,0,0
362,362,NC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2132.977151563999,12,0,0,25
363,363,CCCCCCCC(Br)(Br)C(Br)(Br)C(N)(Br)Br,624.6461221440001,10,0,0,6
364,364,CCCCCCCCCCC(N)(Cl)Cl,239.12075509599998,11,0,2,0
365,365,NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,513.019685372,11,19,0,0
366,366,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,549.000841748,11,21,0,0
367,367,NCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,408.92589333599994,11,0,7,0
368,368,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(N)(Br)Br,1913.2612654239992,13,0,0,22
369,369,CCCCCCCCCCC(Br)(Br)C(Br)(Br)C(N)(Br)Br,666.693072336,13,0,0,6
370,370,NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,263.03565317199997,6,9,0,0
371,371,NCCCCCCC(F)(F)C(F)(F)C(F)(F)F,269.101446988,9,7,0,0
372,372,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)(F)F,437.08244449600005,12,14,0,0
373,373,NCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1991.1717774919991,13,0,0,23
